Unnamed: 0,label,text
275,Malaria,ive experiencing lot scratching chill vomiting fever also headache perspiring lot ive terrible nausea soreness muscle
276,Malaria,ive experienced severe itching chill nausea high fever besides headache im also perspiring lot ive terrible nausea muscle ache
277,Malaria,high fever chill severe itching along headache excessive sweating ive terrible nausea muscle ache
278,Malaria,high fever chill severe itching addition headache perspiring lot ive feeling awful nausea muscle ache
279,Malaria,ive experiencing severe itching chill vomiting high fever im also sweating lot headache nausea muscle pain causing lot discomfort
280,Malaria,ive high temperature vomiting chill intense itching also headache perspiring lot ive really uncomfortable lately nausea muscle ache
281,Malaria,strong itchiness chill nausea high temperature plaguing besides headache im also perspiring lot ive suffering severe muscle pain nausea
282,Malaria,along intense scratching chill nausea high fever ive also feeling really unwell along headache excessive sweating ive suffering severe muscle pain nausea
283,Malaria,ive high fever chill intense itching addition headache perspiring lot ive lot agony muscle ache nausea
284,Malaria,ive intense itching chill vomiting high fever im also sweating excessively headache nausea muscle pain also bothering
285,Malaria,ive experiencing lot scratching chill vomiting fever also headache perspiring lot additionally hurting nausea muscle soreness
286,Malaria,ive experienced severe itching chill nausea high fever along headache im also perspiring lot ive also bothered nausea muscle ache
287,Malaria,high fever chill severe itching headache also perspiring lot ive bothered nausea well muscle ache
288,Malaria,ive experiencing severe itching chill vomiting high fever addition headache perspiring lot ive also bothered nausea muscular ache
289,Malaria,im suffering severe itching chill vomiting high fever ive also sweating lot headache nausea muscle pain also causing discomfort
290,Malaria,high fever severe itching chill vomiting also headache perspiring lot discomfort also brought nausea muscle ache
291,Malaria,high fever severe itching chill vomiting addition ive perspiring lot headache ive also bothered nausea muscle ache
292,Malaria,strong itchiness chill nausea high fever part current condition besides headache ive perspiring lot ive uncomfortable nausea muscle ache
293,Malaria,strong itchiness chill nausea high fever part current condition addition headache perspiring lot ive suffering nausea well muscle ache
294,Malaria,high fever severe itching chill vomiting also headache perspiring lot discomfort also brought nausea muscle ache
295,Malaria,ive experiencing intense itching chill vomiting high fever im also sweating lot headache nausea muscle pain making feel miserable
296,Malaria,intense scratching chill nausea high temperature plaguing also headache perspiring lot ive terrible nausea soreness muscle
297,Malaria,along high fever ive chill vomiting severe itching besides headache im also perspiring lot ive terrible nausea muscle ache
298,Malaria,along high fever ive chill vomiting severe itching along headache excessive sweating ive feeling awful nausea muscle ache
299,Malaria,ive severe itching chill vomiting high fever im also sweating excessively headache nausea muscle pain also causing lot discomfort
0,urinary tract infection,frequent urge urinate little output pain urination cloudy bloody urine strong foulsmelling urine pelvic pain low fever nausea vomiting
1,urinary tract infection,get frequent urge urinate night little output lot pain urination urine coludy bloody sometime foul smelling get nauseous
2,urinary tract infection,get burning sensation pee sometimes lot pain foul smelling urine getting urge urinate night
3,urinary tract infection,getting blood pee sometimes get nauseous peeing often almost coincides high temperature
4,urinary tract infection,pee look cloudy storng foul smell frequently get urge urinate night getting high temperature since symptom strted showing
5,urinary tract infection,pain abdomen often get feverish sudden strong urge pee pain almost constant often increase night time pee almost always foul smell
6,urinary tract infection,frequently getting sudden strong urge pee blood pee sometimes foul smelling think infection
7,urinary tract infection,get blood pee sometimes sometimes get nauseous whie peeing also bad smell pee sometimes get high temperature night help
8,urinary tract infection,pain lower abdomen get buring sensation pee also getting low temperature since started get symptom weak
9,urinary tract infection,blood urine low fever head hurt almost time get strong uncontrollable urge pee pain lower back also
10,urinary tract infection,low temperature bloody pee since day head hurt like crazy pee also smell foul almost control peeing get sudden urge
11,urinary tract infection,pain near pelvic region vomit lot sometimes blood pee almost foul smell urinei sometimes get headches trouble sleeping due
12,urinary tract infection,constantly go bathroom relieve cant seem empty bladder get strong uncontrollable urge pee sometimes get dark bloody pee
13,urinary tract infection,low temperatues foul smelling pee area near kidney hurt lot cant seem hold pee often get uncontrollable urge
14,urinary tract infection,go bathroom time urine output low often drop stomach hurt lot cant seem able control urge pee
15,urinary tract infection,pee dark often bloody often unfathomable smell temperature fluctuation pretty frequently often able sleep night
16,urinary tract infection,pain bladder getting
17,urinary tract infection,urinating blood occasionally feel queasy urinating frequently almost fever time
18,urinary tract infection,pee strong unpleasant scent hazy appearance since symptom started appearing regularly feel desire urinate night experiencing high temperature
19,urinary tract infection,stomach hurt frequently acquire temperature experience sudden intense craving urinate discomfort virtually always frequently get worse night pee nearly always smell bad
20,urinary tract infection,ive experiencing frequent intense abrupt craving urinate sometimes get blood pee smell awful believe infection
21,urinary tract infection,occasionally urinate blood occasionally feel queasy help also occasionally get high temp night terrible odour coming pee
22,urinary tract infection,lower abdominal ache bursting sensation urinate since began experience additional symptom also experiencing low body temperature ive weak result
23,urinary tract infection,mild temperature blood pee head hurt almost constantly frequently experience severe involuntary desire urinate additionally ive experiencing lower back ache
24,urinary tract infection,since day ago ive experiencing low temperature bloody urination head excruciating pain urine smell awful hardly control urinate impulse come suddenly
25,urinary tract infection,frequently vomit get discomfort pelvic area urine occasionally smell almost unbearably bad occasionally blood headache time problem falling asleep
26,urinary tract infection,use restroom frequently relieve cant seem get bladder empty occasionally get severe uncontrolled desire urinate well black crimson urine
27,urinary tract infection,ive experiencing really low mood bad urine odour cant seem keep urine back area near kidney hurt lot frequently experience irrational craving
28,urinary tract infection,use restroom frequently yet drop pee usually produced stomach ache lot cant seem control desire urinate
29,urinary tract infection,urine frequently black red really strange odour experiencing temperature change regularly usually prevents sleeping night
30,urinary tract infection,blood found urination sometimes nausea urinating regularly feel like im almost feverish
31,urinary tract infection,pee smell strongly cloudy appearance ive high temperature regular urge urinate night since symptom first materialised
32,urinary tract infection,ive frequent strong sudden urge urinate occasionally urinate blood stench horrible ought think im infected
33,urinary tract infection,rare occasion pee blood mild nausea help also occasionally experience high nighttime temperature dreadful urine odour
34,urinary tract infection,lower abdomen hurt urinate feel like exploding ive low body temp ever since started new symptom ive weak
35,urinary tract infection,blood pee low body temperature practically continual headache often strong uncontrollable need urinate addition ive started lower back pain
36,urinary tract infection,ive low temp bloody urine past four day pee smell terrible head hurt like hell scarcely control urinate urge strike without warning
37,urinary tract infection,regularly vomit get pelvic pain occasionally blood pee occasionally absolutely intolerable odour occasionally trouble falling asleep migraine
38,urinary tract infection,need relieve regularly cant seem get bladder empty sometimes get intense uncontrollable urge urinate along dark red urine
39,urinary tract infection,spirit incredibly low pee smell awful kidney region hurt lot cant seem hold urine get unreasonable urge time
40,urinary tract infection,go bathroom lot generally drop urine come severe stomach pain overwhelming want urinate
41,urinary tract infection,urine often weird odour crimson black colour body temperature fluctuating often typically keep night
42,urinary tract infection,noticed blood urinating occasionally feel sick urinating frequently feel though fever
43,urinary tract infection,pee strong odour hazy look since symptom started ive high temperature frequent nighttime urge urinate
44,urinary tract infection,occasionally urinate blood feel little queasy help also occasionally get horrible pee odour excessive overnight temp
45,urinary tract infection,lower abdomen ache feel like may explode urinate since began experiencing new symptom body temperature consistently low thats ive weak
46,urinary tract infection,last four day ive experienced low temperature blood pee head hurt much urine smell awful desire urinate seldom come cue hardly ever control
47,urinary tract infection,pee frequently odd smell either red black frequent change body temperature usually keep awake night
48,urinary tract infection,pee smell strongly seems cloudy ive fever frequent overnight urination need ever since symptom began
49,urinary tract infection,ive low temp blood urine past three day pee smell terrible head hurt much urinary urge seldom occur cue almost never control
50,allergy,runny nose sneezing time eye itchy often watery coughing time head hurt time
51,allergy,sore throat sneezing time sometimes swelling face like lip near eye cant stop sneezing start sneezing
52,allergy,hace difficulty breething shortness breath cough uncontrollably get itchy eye swelling face body part
53,allergy,nasal congestion blocked nose sometimes night chest pain tightness also lost sense smell taste
54,allergy,asthma like symptom like wheezing difficulty breathing often get fever headache feel tired time
55,allergy,feel tired time lost taste really sore throat also get feverish often muscle ache sometimes whole body cramp
56,allergy,experiencing loss appetite difficulty swallowing food suffering sore throat runnny nose also
57,allergy,feel fatigued time tingling sensation throat also developed flaky skin sometimes get puffy eye sometimes puff
58,allergy,stomach cramp nausea diarrhea throat swollen difficulty breathing sometimes night night get chest pain nauseous
59,allergy,itchy red skin sometimes result flaking face lip puff cause lot inconvinience get watery eye sometimes headches puffing get severe
60,allergy,often sneeze runny nose eye scratchy frequently runny frequently cough head hurt constantly
61,allergy,often sneeze sore throat lip area around eye occasionally swell start sneezing cant stop
62,allergy,trouble breathing get short breath dry hacking cough itchy eye swelling face body
63,allergy,plugged nose nasal congestion occasionally stiffness chest discomfort night ive also lost ability taste smell
64,allergy,get symptom asthma wheezing breathing problem frequently headache fever time feel exhausted
65,allergy,always feel exhausted bad taste extremely scratchy throat also muscular pain heat entire body simply cramp occasionally
66,allergy,ive losing appetite also trouble swallowing nose running sore throat
67,allergy,im always worn experiencing tingle throat ive also started dry skin eye occasionally swell
68,allergy,feel queasy nauseous dizzy swelling throat breathing issue occasionally chest discomfort nausea night
69,allergy,skin red scratchy occasionally flake cheek lip swell really annoying occasionally headache runny eye puffing
70,allergy,frequently sneeze nose run constantly cough eye sore watery head hurt time
71,allergy,sore throat frequently sneeze sometimes skin around eye lip swell cant stop sneezing get going
72,allergy,respiratory issue experience breathlessness face torso swollen eye itching dry hacking cough
73,allergy,nasal congestion blocked nose occasion night stiffness chest pain additionally ive lost sens taste smell
74,allergy,get breathing issue wheezing asthma symptom regularly fever headache constantly feel worn
75,allergy,always feel worn unpleasant taste mouth really itchy throat muscle also hot hurting sometimes whole body cramp
76,allergy,along losing appetite ive swallowing issue sore throat nose running
77,allergy,always feel exhausted tickle throat skin also started feel dry occasionally get ocular swelling
78,allergy,im dizzy nauseated shaky im trouble breathing since throat swollen occasion throughout night chest hurt feel sick
79,allergy,skin irritated inflamed sometimes flake lip cheek expand really unpleasant puffing occasionally headache wet eye
80,allergy,nose run sneeze lot eye wet hurt cough time head ache constantly
81,allergy,sneeze lot sore throat lip skin surrounding eye occasionally swell start cant stop sneezing
82,allergy,breathing problem become breath easily eye ache dry hacking cough face body bloated
83,allergy,plugged nose nasal congestion occasionally stiffness chest discomfort night ive also lost ability smell taste
84,allergy,get wheezing breathing difficulty asthma symptom frequently headache fever im continuously exhausted
85,allergy,always feel exhausted bad taste mouth throat itch lot also heated painful muscle entire body cramp time
86,allergy,ive losing appetite trouble swallowing nose running sore throat
87,allergy,always get tickle throat feel fatigued skin begun feel dry well ocular edema occasion
88,allergy,feel queasy sick wobbly throat enlarged making difficult breathe chest occasionally pain night occasionally feel ill
89,allergy,skin swollen itchy may occasionally flake hurt lot cheek lip swell occasionally get headache watery eye puffing
90,allergy,sneeze lot nose running eye ache damp frequently croak head hurt time
91,allergy,sore throat lot sneezing time skin around eye lip swell find start stop
92,allergy,trouble breathing easily get breath face torso swollen eye hurt dry hacking cough
93,allergy,nasal congestion blocked nose occasion night stiffness chest pain ive also lost sens taste smell
94,allergy,get breathing issue wheezing asthma symptom regularly fever headache im always worn
95,allergy,frequently exhaustion terrible taste mouth throat itchiness muscle also burning uncomfortable sometimes cramp throughout body
96,allergy,appetite decreased ive swallowing issue sore throat nose running
97,allergy,throat always tickle im worn additionally skin started feel dry ocular inflammation occasionally affect
98,allergy,im nauseous ill shaky huge throat make tough breathe occasionally nighttime chest ache occasional sickness
99,allergy,skin itching swollen sometimes could flake lip cheek swelling ache lot puffing occasionally give headache runny eye
100,gastroesophageal reflux disease,often get aburning sensation throat especially eating sometimes also leaf sour bitter taste mouth get nauseos beacuse
101,gastroesophageal reflux disease,heartburn indigestion often vomit whatever eat difficultly swallowing food beacuse food get stuck throat nagging pain upper abdomen
102,gastroesophageal reflux disease,frequent belching burping chest pain often radiates back neck jaw arm get feeling tightness pressure chest
103,gastroesophageal reflux disease,persistent sour taste mouth even havent eaten anything acidic get frequent hiccup feeling lump throat
104,gastroesophageal reflux disease,chronic bad breath sour taste mouth sometimes get difficult swallow food tingling sensation throat
105,gastroesophageal reflux disease,get frequent heartburn indigestion especially eating spicy food fatty food get chest pain get worse lie bend also often chest pain
106,gastroesophageal reflux disease,loss appetite difficulty swallowing often persistent feeling fullness even eating small meal usually throw get heartburn tingling sensation throat
107,gastroesophageal reflux disease,sore throat hoarseness especially morning chronic nagging pain throat bad breath also frequent belching
108,gastroesophageal reflux disease,feeling food acid backing throat chest pain get worse lie get frequent heartburn indigestion eating food vomit
109,gastroesophageal reflux disease,feel uneasiness eating usually vomit whatever ive eaten always pain abdomen really bad acid reflux
110,gastroesophageal reflux disease,throat frequently feel like burning especially eating additionally occasionally get sour bitter aftertaste cause feel queasy
111,gastroesophageal reflux disease,indigestion heartburn frequently vomit everything eat trouble swallowing food get caught throat upper abdomen bothering
112,gastroesophageal reflux disease,burping belching frequent frequently get chest discomfort spread back neck jaw arm pressure tension chest
113,gastroesophageal reflux disease,even dont anything acidic stomach constantly sour taste mouth frequently hiccup lump throat
114,gastroesophageal reflux disease,always foul breath sour taste mouth occasionally tingling throat make difficult swallow meal
115,gastroesophageal reflux disease,frequently heartburn indigestion particularly consuming spicy fatty food lie stoop chest discomfort worsens chest hurt quite bit
116,gastroesophageal reflux disease,dont feel like eating swallowing challenging even eating little meal frequently get lingering sense fullness typically heartburn nausea tingling throat
117,gastroesophageal reflux disease,often wake sore throat scratchy voice throat hurt constantly also poor breath also frequently burp
118,gastroesophageal reflux disease,feel though acid food backing throat chest hurt lying make worse eating frequently heartburn indigestion throw
119,gastroesophageal reflux disease,eating get queasy frequently throw everything ive eaten always get severe abdominal ache terrible acid reflux
120,gastroesophageal reflux disease,especially eating throat regularly feel like burning also occasionally get bitter sour aftertaste make feel sick
121,gastroesophageal reflux disease,heartburn indigestion regularly vomit everything eat food get stuck throat making difficult swallow pain upper abdomen
122,gastroesophageal reflux disease,belching burping common often get chest pain radiates back neck jaw arm chest pressure stress
123,gastroesophageal reflux disease,get sour taste mouth time even nothing acidic stomach often get hiccup lump throat
124,gastroesophageal reflux disease,periodically find challenging swallow food due tingling throat bad breath bad taste mouth
125,gastroesophageal reflux disease,regularly indigestion heartburn especially eating spicy fatty food chest pain worse hunch lie additionally chest hurt lot
126,gastroesophageal reflux disease,im mood eat swallowing difficult often lingering feeling fullness even little meal typical symptom include heartburn nausea throat tingling
127,gastroesophageal reflux disease,frequently get scratchy voice painful throat wake bad breath continual sore throat also vomit lot
128,gastroesophageal reflux disease,throat feel though food acid backing lying make chest pain regularly heartburn indigestion eating puke
129,gastroesophageal reflux disease,often feel sick eating puke entire meal constantly get excruciating acid reflux severe stomach pain
130,gastroesophageal reflux disease,throat often feel like burning especially eating bitter sour aftertaste occasionally experience also make feel unwell
131,gastroesophageal reflux disease,indigestion heartburn frequently vomit everything eat hard swallow since food get caught throat upper abdomen discomfort
132,gastroesophageal reflux disease,tendency belch burp frequently frequently get chest pain spread arm jaw back neck pressure stress chest
133,gastroesophageal reflux disease,even dont anything acidic stomach constantly sour taste mouth frequently lump throat hiccup
134,gastroesophageal reflux disease,periodically tingling throat poor breath bad taste mouth make difficult swallow meal
135,gastroesophageal reflux disease,routinely experience heartburn indigestion particularly consuming spicy fatty food lean forward lie chest discomfort becomes worse chest hurt lot well
136,gastroesophageal reflux disease,dont feel like eating swallowing challenging even little meal frequently get lingering sensation fullness normal symptom include nausea heartburn tingling throat
137,gastroesophageal reflux disease,regularly wake scratchy voice sore throat throat constantly irritated horrible breath frequently throw
138,gastroesophageal reflux disease,feel like food acid backing throat chest discomfort becomes worse im lying eating frequently heartburn indigestion throw
139,gastroesophageal reflux disease,eating frequently feel unwell throw entire meal suffer painful acid reflux excruciating stomach discomfort time
140,gastroesophageal reflux disease,especially eating throat frequently feel scorching occasionally get bitter sour aftertaste make feel sick
141,gastroesophageal reflux disease,heartburn indigestion regularly throw everything eat swallowing difficult since food get stuck throat im experiencing pain upper abdomen
142,gastroesophageal reflux disease,tendency burp belch regularly often get chest discomfort radiates arm jaw neck chest feel tight stressed
143,gastroesophageal reflux disease,always get sour taste mouth even dont anything acidic stomach regularly hiccup knot throat
144,gastroesophageal reflux disease,occasionally trouble swallowing food tingling throat terrible breath bad taste mouth
145,gastroesophageal reflux disease,frequently indigestion heartburn especially eating spicy fatty food chest hurt lean forward im lying additionally chest hurt lot
146,gastroesophageal reflux disease,regularly feel sick eating puke entire meal constantly get horrible acid reflux agony stomach discomfort
147,gastroesophageal reflux disease,throat often feel like fire especially eating occasionally get aftertaste sour bitter make feel nauseous
148,gastroesophageal reflux disease,even dont anything acidic stomach constantly sour taste mouth frequently lump throat hiccup
149,gastroesophageal reflux disease,im mood eat swallowing difficult often lingering feeling fullness even little meal typical symptom include heartburn nausea throat tingling
150,drug reaction,metallic taste mouth also sense change taste smell sometimes get unbearable joint pain muscle pain
151,drug reaction,headache migraine difficulty sleeping muscle twitching tremor sometimes get lightheaded
152,drug reaction,fever feel dizzy lightheaded heart beating fast feel confused able think clearing everything feel foggy
153,drug reaction,rash skin flake time time leaf prone infection finger start twitching sometimes experience tremor
154,drug reaction,feel nauseous chest pain recently experiencing chest pain feel uneasy often sweat profusely
155,drug reaction,itching body rash chest back get flaky skin time time often leaf mark body
156,drug reaction,hair loss significant change texture hair dry itchy sclap increased dandruff skin also getting dry
157,drug reaction,experiencing decrease sex drive difficulty fucntion sexually feel light headed confused often experince brain fog
158,drug reaction,experiencing change menstrual cycle unexpected vaginal discharge often get mood swing feel agitated time time
159,drug reaction,experinenced significant weight gain become obese change appetite craving different food
160,drug reaction,difficulty maintianing concentration low mental clarity often forget thing general difficulty remembering thing
161,drug reaction,addition experiencing change taste fragrance also metallic aftertaste tongue occasionally get excruciating joint muscular pain
162,drug reaction,suffer migraine headache ive trouble falling asleep muscle trembling twitching sometimes feel dizzy
163,drug reaction,im feeling really lightheaded dizzy temperature mind completely muddled heart racing find difficult think clearly everything seems quite hazy
164,drug reaction,skin occasionally peel rash make vulnerable infection hand begin shake occasionally tremor
165,drug reaction,severe nausea chest discomfort chest discomfort lately often shiver lot feel really nervous
166,drug reaction,rash chest back itch body occasionally flaky skin frequently creates marking body
167,drug reaction,hair texture significantly changed im experiencing hair loss scalp dry itching dandruff becoming worse skin also becoming really dry
168,drug reaction,sex desire decreased im finding harder function sexually regularly brain fog feel quite dizzy disoriented
169,drug reaction,monthly cycle changed ive unexpected vaginal discharge frequently experience mood swing experience occasional agitation
170,drug reaction,ive gained lot weight quite fat appetite varies desire various thing
171,drug reaction,struggle maintain focus mental clarity really poor trouble remembering thing frequently forget stuff
172,drug reaction,tongue also metallic aftertaste addition change taste scent occasionally get acute muscle joint ache
173,drug reaction,headache migraine difficulty sleeping entire body shaking twitching sometimes become lightheaded
174,drug reaction,fever feel quite woozy lightheaded heart pounding head absolutely foggy ability think properly impaired everything appears somewhat blurry
175,drug reaction,rash occasionally cause skin peel im susceptible illness result start tremble sometimes hand start shake
176,drug reaction,chest pain extreme nausea present recently chest hurting frequently shiver lot really anxious
177,drug reaction,body itch rash back chest skin flaky sometimes commonly result body mark
178,drug reaction,im losing hair hair texture considerably altered dandruff becoming worse dry itchy scalp skin getting quite dry well
179,drug reaction,desire sex dropped im trouble sex frequently get brain fog well feeling somewhat bewildered
180,drug reaction,ive noticed difference monthly cycle unexpected vaginal discharge become irritable every mood swing lot
181,drug reaction,put lot weight obese different urge different appetite
182,drug reaction,terrible mental clarity find difficult stay focused regularly forget thing problem remembering thing
183,drug reaction,along change taste smell tongue also metallic aftertaste occasionally get severe joint muscular pain
184,drug reaction,suffer migraine headache ive trouble falling asleep whole body trembling shivering time dizziness
185,drug reaction,quite queasy dizzy temperature brain completely cloudy heart racing im trouble thinking straight everything seems little fuzzy
186,drug reaction,sometimes skin start flake rash im prone becoming sick result occasion hand begin quiver begin tremble
187,drug reaction,severe nausea chest discomfort chest aching lately im really nervous shiver lot time
188,drug reaction,rash back chest entire body itch skin may dry flaky time frequently leaf body mark
189,drug reaction,im shedding hair texture hair changed significantly dry itchy scalp dandruff becoming worse skin also becoming pretty dry
190,drug reaction,longer want sex difficult regularly brain fog sense confusion
191,drug reaction,monthly cycle changed ive unexpected vaginal discharge occasionally lose temper mood change lot
192,drug reaction,ive gained lot weight currently quite fat many inclination craving
193,drug reaction,awful mental clarity trouble focusing frequently forget thing struggle memory
194,drug reaction,tongue also change taste scent leaving metallic aftertaste excruciating joint muscle pain
195,drug reaction,headache migraine difficulty sleeping ive shaking shivering sometimes become lightheaded
196,drug reaction,temperature feel pretty nauseous lightheaded heart pounding mind absolutely foggy everything feel little hazy im difficulty thinking clearly
197,drug reaction,rash occasionally cause skin start fall im likely get ill result hand occasionally start tremble start shake
198,drug reaction,chest pain severe nausea present recently chest hurting tremble lot quite anxious
199,drug reaction,entire body itch rash back chest sometimes skin might dry flaky often result body stain
200,peptic ulcer disease,burning sensation upper abdomen ofetn night heartburn indigestion often feel nauseous
201,peptic ulcer disease,bloating feeling uneasiness experiencing weight loss loss appetite sometimes dark tarry stool blood vomit
202,peptic ulcer disease,difficulty swallowing food often get sensation food getting stuck throat constant belching bloating persitent sour taste mouth
203,peptic ulcer disease,bloody stool resulted bloos loss loss iron thiis caused anemia feel weak general
204,peptic ulcer disease,persistant gnawing hunger apetite sometimes get abdominal cramp spasm bloating gas eating cause great deal uneasiness
205,peptic ulcer disease,change bowel movement constipation diarrhea loss appetite energy often feel fatigued
206,peptic ulcer disease,abdominal pain get worse bend lie feel discomfort eat certain food spicy acidic food sometimes get loose stool
207,peptic ulcer disease,difficulty sleeping due abdominal pain discomfort loss appetite feel fatigued going bathroom feel tited time
208,peptic ulcer disease,sour acidic taste mouth frequent belching burping feeling pressure fullness upper abdomen last hour
209,peptic ulcer disease,unintended weight loss difficulty gaining weight pain discomfort relieved taking antacid mouth taste bad
210,peptic ulcer disease,occasionally throughout day night burning upper abdomen get indigestion heartburn frequent bout extreme nausea
211,peptic ulcer disease,bloating unease present ive losing weight losing interest food occasionally get tarry black stool vomit contains blood
212,peptic ulcer disease,trouble swallowing frequently feel like food getting stuck throat feel bloated belch constantly always get sour taste mouth
213,peptic ulcer disease,bloody stool caused lose iron bloos among thing anaemia generally feel quite weak
214,peptic ulcer disease,hunger appetite persistent ravenous periodically stomach may cramp spasm eating bloating gas make quite uncomfortable
215,peptic ulcer disease,bowel motion changed theyve constipated diarrhoeal lack energy appetite frequently feel really exhausted
216,peptic ulcer disease,stomach ache bending lying make worse consume certain meal spicy acidic cuisine discomfort sometimes cause loose stool
217,peptic ulcer disease,trouble falling staying asleep stomach ache using restroom feel drained lose appetite constantly feel really anxious
218,peptic ulcer disease,mouth filled sour acidic flavour burping belching frequent hour get pressure fullness upper belly
219,peptic ulcer disease,lose weight unintentionally find challenging acquire weight use antacid ease pain discomfort experience mouth feel horrible
220,peptic ulcer disease,occasionally burning upper abdomen throughout day night get heartburn indigestion regular episode severe nausea
221,peptic ulcer disease,feel bloated uneasy time ive losing weight longer like eating occasionally get bloody vomit dark tarry stool
222,peptic ulcer disease,often feel like food getting caught throat problem swallowing feel bloated frequently belch constantly bitter aftertaste
223,peptic ulcer disease,ive lost lot stuff bloody stool including iron bloos anaemia usually feel fairly weak
224,peptic ulcer disease,appetite chronic hunger ferocious stomach may occasionally ache spasm gas bloating eating really painful
225,peptic ulcer disease,bowel movement become constipated diarrheal often feel quite tired lack energy appetite
226,peptic ulcer disease,bending reclining make stomach feel pain eating food hot acidic food occasionally get loose stool result
227,peptic ulcer disease,due stomach discomfort problem sleeping staying asleep exhausted using bathroom lose appetite im quite nervous time
228,peptic ulcer disease,sour acidic taste mouth belching burping common pressure fullness upper abdomen hour
229,peptic ulcer disease,unknowingly lose weight find difficult gain weight relieve pain discomfort feel take antacid mouth hurt much
230,peptic ulcer disease,occasion throughout day night burning upper abdomen frequently get extreme nauseous episode heartburn indigestion
231,peptic ulcer disease,bloating unease longer like eating ive losing weight sometimes vomit blood tarry black stool
232,peptic ulcer disease,frequently get swallowing issue sensation food getting stuck throat regularly belch feel bloated aftertaste unpleasant time
233,peptic ulcer disease,bloody stool caused lose lot thing including iron bloos anaemia result typically feel rather weak
234,peptic ulcer disease,appetite ongoing hunger fierce time stomach hurt cramp following meal painful gas bloating
235,peptic ulcer disease,constipated diarrheal bowel motion happening frequently lack energy appetite
236,peptic ulcer disease,stomach feel worse stoop recline eating particular meal spicy acidic cuisine discomfort occasionally cause loose stool
237,peptic ulcer disease,stomach ache keep falling staying asleep using restroom feel worn lose interest food im constantly pretty anxious
238,peptic ulcer disease,mouth filled acidic sour flavour burping belching frequent hour upper abdomen felt pressured full
239,peptic ulcer disease,inadvertently lose weight hard time gaining back use antacid get rid pain discomfort experience ache much mouth
240,peptic ulcer disease,occasionally burning upper abdomen throughout day night regularly get severe heartburn indigestion nausea
241,peptic ulcer disease,im feeling bloated uneasy ive losing weight longer like eating occasionally get tarry black stool blood vomit
242,peptic ulcer disease,regularly trouble swallowing sometimes feel like food becoming trapped throat frequently feel bloated belch every time bad aftertaste
243,peptic ulcer disease,ive lost lot stuff bloody stool including iron bloos result anaemia generally feel rather weak
244,peptic ulcer disease,strong appetite constantly hungry stomach occasionally ache cramp really painful gas bloating eating
245,peptic ulcer disease,ive experiencing bowel movement constipated diarrhoeic often lack eat energy
246,peptic ulcer disease,hunch lie stomach hurt pain eating certain food hot acidic food occasionally get loose stool result
247,peptic ulcer disease,cant get sleep remain asleep stomach pain get exhausted using bathroom stop hungry worry lot time
248,peptic ulcer disease,mouth filled sour acidic flavour frequent belching burping upper abdomen felt pressed full past hour
249,peptic ulcer disease,unintentionally lose weight find challenging gain back relieve pain discomfort feel take antacid mouth hurt severely right
250,diabetes,increased thirst frequent urination often dry mouth throat recently increased hunger appetite
251,diabetes,blurred vision seems getting worse feel fatigued tired time also feel dizzy light headed time
252,diabetes,dry mouth throat also experiencing increased appetite hunger however feel tired time
253,diabetes,slow healing wound cut tingling sensation hand numbness hand foot
254,diabetes,mood change difficulty concentrating mind feel hazy foggy time get difficult even regular chore
255,diabetes,feeling tremor muscle twitching decreased sense smell taste feel fatigued sometimes feeling rapid hearbeat palipatations
256,diabetes,rash skin irritation especially fold skin also slow healing cut bruise skin
257,diabetes,frequent need urinate often uncontrollable urge feel dizzy often confused also loss visuals
258,diabetes,difficulty breathing especially physical activity unusual sweating flushing frequently get yeast infection
259,diabetes,persistent dry cough infection dont seem healing palpitation also problem sore throat seem go away
260,diabetes,im drinking water urinating frequently throat mouth frequently dry recently appetite hunger grown
261,diabetes,vision foggy seems growing worse im constantly feeling worn exhausted additionally occasionally severe lightheadedness dizziness
262,diabetes,throat mouth dry ive also feeling hungry hungry sometimes feel quite exhausted
263,diabetes,sluggish wound reduced healing rate hand foot numb tingling sensation
264,diabetes,struggle focus emotional swing time head seems cloudy foggy making challenging even simple task
265,diabetes,feel muscle trembling shaking feel worn sens taste smell diminished sometimes palpitation quick heartbeat
266,diabetes,experience skin irritation rash especially skin crease wound bruise skin also heal quite slowly
267,diabetes,frequently feel want urinate frequently strong craving frequently feel woozy bewildered ive also sight loss
268,diabetes,trouble breathing especially exercising im flushed sweating unexpected way yeast infection lot
269,diabetes,chronic dry cough palpitation infection dont appear getting better also painful throat issue although seem go away
270,diabetes,water intake frequency urination increased mouth throat regularly feel dry appetite hunger increased recently
271,diabetes,blurry vision seems getting worse im continuously fatigued worn also occasionally acute lightheadedness vertigo
272,diabetes,mouth throat dry additionally ive growing increasingly hungry occasion feel rather worn
273,diabetes,wound healing slowly slower rate hand foot numb tingling time
274,diabetes,trouble focusing emotion fluctuate brain might seem murky foggy time making difficult complete even straightforward chore
275,diabetes,body shaking trembling sens taste smell gotten weaker feel exhausted occasionally palpitation rapid pulse
276,diabetes,rash skin irritation especially crevice skin skin bruise cut also take long time heal
277,diabetes,often feel want urinate experience intense desire often feel dizzy confused also lost sight
278,diabetes,respiratory issue especially unexpectedly im sweating flushed frequently yeast infection urinary tract infection
279,diabetes,constantly dry cough infection dont seem healing palpitation throat hurt occasionally appear get better
